;NIVEL;5 a 10 Min;10 A 20 min;20 A 30 min;MAS DE 30 min;OBSERVACION ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Efectividad minimo del 40%;ALTO(EMPRESARIALES, GOBIERNO,PROBABILISTICO); $ 20.000 ; $ 25.000 ; $ 30.000 ; $ 37.000 ;Depende el perfil bolsa de valores se ha pagado $120000 encuesta);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Efectividad minimo del 60%;MEDIANA; $ 14.000 ; $ 19.000 ; $ 25.000 ; $ 30.000 ;;;;;;;Valor por pregunta;# preguntas;Valor por encuesta por pregunta;# encuestas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
incidencia 79%, Efectividad 90%;BAJO(MASIVO); $ 10.000 ; $ 15.000 ; $ 20.000 ; $ 25.000 ;;;Traducción pregunta abierta;246,9135802;247;26; $ 6.422,00 ;2,5; $ 16.055,00 ;150; $ 2.408.250,00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;NIVEL;5 a 10 Min;10 A 20 min;20 A 30 min;MAS DE 30 min;OBSERVACION ;Solo Colombia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Efectividad minimo del 40%;ALTO(EMPRESARIALES, GOBIERNO,PROBABILISTICO); $ 25.000 ; $ 35.000 ; $ 40.000 ; $ 50.000 ;Depende el perfil bolsa de valores se ha pagado $120000 encuesta);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Efectividad minimo del 60%;MEDIANA; $ 17.857 ; $ 23.527 ; $ 28.571 ; $ 35.714 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
incidencia 79%, Efectividad 90%;BAJO(MASIVO); $ 14.286 ; $ 18.716 ; $ 22.857 ; $ 28.571 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;; $ 17.857 ; $ 25.000 ; $ 28.571 ; $ 35.714 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
